keydevid,year,announcedate,buyer_names,companyname,objectroletype,headline,deal_stage,is_spac,deal_value_musd,value_source,gvkey
1826382668.0,2023,2023-02-16,,,Transaction,An Unknown buyer agreed to acquire Sirma AI from Sirma Group Holding AD for €9.46 million.,agreement,False,,none,
1990859966.0,2026,2026-03-19,"Findem, Inc.","Findem, Inc.",Buyer,"Findem Inc. has entered into a definitive agreement to acquire Glider AI, Inc.",definitive_agreement,False,,none,
1828339119.0,2023,2023-03-01,Ubiquitous AI Corporation,Lightstone Corp.,Target,Ubiquitous AI Corporation (TSE:3858) entered into an agreement to acquire Lightstone Corp. from Hiroshi Nojo.,agreement,False,,none,
1954504591.0,2025,2025-07-24,eMudhra Inc,AI Cyber Forge Inc,Target,eMudhra INC agreed to acquire AI Cyber Forge Inc for $4.8 million.,agreement,False,4.8,for-pattern,
1784503478.0,2022,2022-05-24,"Cyborg Technospace Limited; CyborgTech, LLC",,Transaction,Cyborg Technospace Limited agreed to acquire Fortuna AI Labs Inc.,agreement,False,,none,
1815079465.0,2022,2022-11-14,AI/ML Innovations Inc.,AI/ML Innovations Inc.,Buyer,AI/ML Innovations Inc. (CNSX:AIML) entered into an agreement to acquire remaining 30% stake in Salu Design Group Inc.,agreement,False,,none,026785
605433561.0,2019,2019-03-01,"Defendry, LLC",Deep Science AI,Target,Pat Sullivan agreed to acquire Deep Science AI from Sean Huver and Sam Tkach.,agreement,False,,none,
1896819751.0,2024,2024-09-11,Nextech3D.AI Corporation,Assets of Designhubz Inc,Target,Nextech3D.AI Corporation (OTCPK:NEXC.F) signed a letter of intent to acquire Assets of Designhubz Inc for $0.03 million.,letter_of_intent,False,0.03,for-pattern,
2087716.0,2000,2000-05-15,"Muller AI, Inc.","Muller AI, LLC",Target,"Announced Merger/Acquisition Transaction - Target: Muller AI, LLC; Buyer(s): Muller AI, Inc.; Transaction Size: $0.25 mm",other,False,,none,
1677115950.0,2021,2021-08-11,Jones Lang LaSalle Incorporated,,Transaction,Jones Lang LaSalle Incorporated (NYSE:JLL) reached an agreement to acquire Skyline AI Ltd.,other,False,,none,
2009445226.0,2026,2026-07-07,Perpetuals.com Ltd,Alt 5 Sigma Canada Inc.,Target,Perpetuals.com Ltd (NasdaqCM:PDC) signed a letter of intent to acquire Alt 5 Sigma Canada Inc. from AI Financial Corporation (NasdaqCM:AIFC).,letter_of_intent,False,,none,
1999637394.0,2026,2026-05-07,Robo.ai Investments L.L.C.-FZ,Robo.ai Investments L.L.C.-FZ,Buyer,Robo.ai Investments L.L.C.-FZ agreed to acquire Neurovia AI Limited from Aetheron AI Limited for $100 million.,agreement,False,100.0,for-pattern,
1786391495.0,2022,2022-06-09,XMachina AI Group Inc.,XMachina AI Group Inc.,Buyer,XMachina-AI Inc. signed a non-binding letter of intent to acquire The Good Register.,proposal,False,,none,
1872446932.0,2024,2024-02-22,"Jasper AI, Inc.","Jasper AI, Inc.",Buyer,"Jasper AI, Inc entered into a agreement to acquire Init ML SAS from Stability Ai Ltd.",other,False,,none,
1847626043.0,2023,2023-04-28,BrainBox AI Inc.,ABB Inc.,Seller,BrainBox AI Inc. entered into agreement to acquire EMS Retail Division from ABB Inc.,other,False,20.0,max-fallback,
1758452095.0,2021,2021-11-15,Materialise NV,Link3D Inc.,Target,Materialise NV (NasdaqGS:MTLS) agreed to acquire Link3D Inc. from AI Capital LLC for $33.5 million.,agreement,False,33.5,for-pattern,
1897665225.0,2024,2024-09-12,Being AI Limited,Being AI Limited,Buyer,Being AI Limited (NZSE:BAI) proposed to acquire an unknown minority stake in Solution Dynamics Limited (NZSE:SDL).,proposal,False,,none,275323
1763439545.0,2022,2022-01-05,Aerodyne Systems Sdn. Bhd.,Synapse Innovation Sdn. Bhd.,Target,Aerodyne Systems Sdn. Bhd. agreed to acquire an unknown stake in Synapse Innovation Sdn. Bhd.,agreement,False,,none,
1948404343.0,2025,2025-06-17,"Nuveen, LLC",Atypical Ventures,Seller,"Nuveen, LLC agreed to acquire Skopos Labs, Inc.",agreement,False,,none,
1846661484.0,2023,2023-06-29,"AI,Inc.",Avex Inc.,Seller,"AI,Inc. (TSE:4388) agreed to acquire Coestation Co., Ltd from Toshiba Digital Solutions Corporation and Avex Inc. (TSE:7860) for ¥140 million",agreement,False,,none,224251
1901798928.0,2024,2024-10-24,Cyient Semiconductors Inc,Azimuth AI Inc.,Target,Cyient Semiconductors Inc agreed to acquire 27.30% stake in Azimuth AI Inc. for $7.2 million.,agreement,False,7.2,for-pattern,
1861201464.0,2023,2023-11-07,"Nowigence, Inc.",Stebr Inc.,Target,"Nowigence, Inc. (OTCPK:NOWG) acquired Stebr Inc.",other,False,,none,
3568225.0,2007,2007-02-21,L'Air Liquide S.A.,,Transaction,L'Air Liquide SA (ENXTPA: AI) entered into an agreement to acquire the remaining 50% stake in Eastern Industrial Gases from BOC Group plc.,agreement,False,,none,
1794067877.0,2022,2022-07-30,Zen Technologies Limited,Paladin AI Inc.,Target,Zen Technologies Limited agreed to acquire Paladin AI Inc. for CAD 0.42 million.,agreement,False,,none,
1799759046.0,2022,2022-09-05,CurveBeam AI Limited,,Transaction,"CurveBeam, LLC entered into a definitive merger agreement to acquire StraxCorp Pty Ltd.",definitive_agreement,False,,none,
700912936.0,2021,2021-01-11,RxE2 LLC,,Transaction,RxE2 agreed to acquire Habitu Ltd.,agreement,False,,none,
1976146796.0,2026,2026-01-01,Avance Technologies Limited,,Transaction,Avance Technologies Limited (BSE:512149) signed a a non-binding term sheet to acquire Pushpak AI.,proposal,False,,none,
1953681140.0,2025,2025-07-17,ONAR Holding Corporation,,Transaction,"ONAR Holding Corporation (OTCPK:ONAR) signed a definitive agreement to acquire Retina AI, Inc.",definitive_agreement,False,,none,
1863140617.0,2023,2023-11-28,Accenture plc,Accenture plc,Buyer,Accenture plc (NYSE:ACN) agreed to acquire  Ammagamma S.R.L.,agreement,False,,none,143357
1859868592.0,2023,2023-10-24,"Dama Technology, Inc.","Dama Technology, Inc.",Buyer,Dama Financial entered into an agreement to acquire Candid AI.,agreement,False,,none,
709922749.0,2021,2021-03-31,BBD Initiative Inc.,Business chat service of AI CROSS Inc.,Target,KnowledgeSuite Inc. (TSE:3999) agreed to acquire Business Chat Service from AI CROSS Inc. (TSE:4476).,agreement,False,,none,
1942002061.0,2025,2025-04-24,,WAVs AI,Target,An undisclosed buyer agreed to acquire WAVs AI.,agreement,False,,none,
704052340.0,2021,2021-02-11,"Guardforce AI Co., Limited",,Transaction,"Guardforce AI Co., Limited (OTCPK:GRDA.F) signed a purchase and sale agreement to acquire 51% stake in Logic Network Limited.",other,False,,none,
5405907.0,2008,2008-03-28,Mechel Trading AG,Mechel Trading AG,Buyer,Mechel International Holdings AG agreed to acquire Ductil Steel S.A. from L'Air Liquide SA (ENXTPA: AI) for €142 million.,agreement,False,,none,
1761335940.0,2021,2021-12-01,Arteria AI Inc.,,Transaction,Arteria AI Inc. agreed to acquire Certain financial services assets of Vanilr from Vanilr Ltd,agreement,False,,none,
1671495249.0,2021,2021-06-21,"Sighthound, Inc.","Sighthound, Inc.",Buyer,"Sighthound, Inc. entered into an agreement to acquire Boulder AI, Inc.",agreement,False,,none,
82611202.0,2008,2008-01-11,Technic France,Air Liquide Electronics Materials,Target,"Technic, Inc. agreed to acquire Alem from L'Air Liquide SA (ENXTPA: AI).",agreement,False,,none,
1873926682.0,2024,2024-02-26,CloudNET. AI,,Transaction,CloudNET. AI agreed to acquire AsiaInfo International.,agreement,False,,none,
1948408794.0,2025,2025-06-17,Nordic Semiconductor ASA,Nordic Semiconductor ASA,Buyer,Nordic Semiconductor ASA (OB:NOD) agreed to acquire Neuton.AI Inc.,agreement,False,,none,239416
263580997.0,2014,2014-05-09,Oscar Properties Holding AB (publ),,Transaction,"Oscar Properties Holding AB (publ) (OM:OP) agreed to acquire a property located in Vasastan, Stockholm from AI Pension.",agreement,False,,none,
1931242382.0,2025,2025-02-13,WOW.AI LLC,,Transaction,"Wow AI Inc. proposed to acquire Infowars, LLC.",proposal,False,3.5,max-fallback,
1846675554.0,2023,2023-07-03,"JAPAN AI, Inc.","JAPAN AI, Inc.",Buyer,"JAPAN AI, Inc. entered into an agreement to acquire AI-related business of Navier Co., Ltd.",agreement,False,,none,
1869101111.0,2024,2024-01-19,"Ovation-Worldwide Holdings, LLC",,Transaction,"Ovation-Worldwide Holdings, LLC agreed to acquire Qualibee.ai.",agreement,False,,none,
1820585939.0,2022,2022-12-27,"Equmenopolis, Inc.",AI learning data development SaaS business of Intelligent Framework Lab,Target,"Equmenopolis, Inc. agreed to acquire AI learning data development SaaS business of Intelligent Framework Lab.",agreement,False,,none,
112781725.0,2005,2005-08-16,A.I. Corporation Ltd.,Co-op Kaihatsu Co,Target,AI Corporation agreed to acquire 86.7% stake in Co-Op Kaihatsu Co. from Co-Op Chemical Co. Ltd. (TSE: 4003).,agreement,False,,none,
1771396401.0,2021,2021-12-22,"Rebellion Co., Ltd.","SK Telecom Co., Ltd.",Seller,"Sapeon Korea Inc. agreed to acquire AI Semiconductor Business of SK Telecom Co.,Ltd for KRW 31.1 billion.",agreement,False,,none,203480
703308507.0,2021,2021-02-04,"Guardforce AI Co., Limited",,Transaction,"Guardforce AI Co., Limited (OTCPK:GRDA.F) entered into a purchase and sale agreement to acquire 51% stake in Handshake Networking Ltd.",other,False,,none,
1879175939.0,2024,2024-04-25,NVIDIA Corporation,,Transaction,NVIDIA Corporation (NasdaqGS:NVDA) agreed to acquire Deci.AI Ltd. for $300 million.,agreement,False,300.0,for-pattern,
2568052.0,2003,2003-01-13,,Autodom Limited,Seller,A.I. Ltd. entered into an agreement to sell AI Weldtronics Ltd.,agreement,False,,none,247367
1783665654.0,2022,2022-05-11,Showcase Inc.,Showcase Inc.,Buyer,"Showcase Inc. (TSE:3909) agreed to acquire AI and High-Performance Chatbot Service, Sugres of Showcase Inc.",agreement,False,,none,319357
1890749462.0,2024,2024-08-08,"Gainsight, Inc.",StageOne Ventures,Seller,"Gainsight, Inc. signed a definitive agreement to acquire Staircase AI, Inc. from StageOne Ventures and Disruptive AI Venture Capital.",definitive_agreement,False,,none,
1911824973.0,2024,2024-12-06,"HubSpot, Inc.","Frame Technology, Inc.",Target,"HubSpot, Inc. (NYSE:HUBS) has signed an agreement to acquire Frame Technology, Inc.",other,False,,none,
1866224668.0,2023,2023-10-18,"B2En Co., Ltd.","B2En Co., Ltd.",Buyer,"B2En Co., Ltd. (KOSDAQ:A307870) agreed to acquire an unknown stake in Medicloud Co., Ltd. from AI Cloud Co. , Ltd for KRW 5 billion.",agreement,False,,none,329993
4614873.0,2007,2007-07-11,"SOLXYZ Co., Ltd.","SOLXYZ Co., Ltd.",Buyer,Solxyz Co Ltd entered into a definitive agreement to acquire a 19.30% stake in AI Inc for a reported deal value of JPY 32 million.,definitive_agreement,False,,none,247146
1822420879.0,2023,2023-01-18,Vedrai S.p.A.,,Transaction,Vedrai S.p.A. agreed to acquire remaining 49% stake in Premoneo S.R.L.,agreement,False,,none,
1913227458.0,2024,2024-12-17,LXT AI Inc.,LXT AI Inc.,Buyer,LXT AI Inc. signed a definitive agreement to acquire clickworker GmbH.,definitive_agreement,False,,none,
650586999.0,2020,2020-01-09,"Creditauto, LLC",AI Causa LLC,Seller,"Creditauto, LLC agreed to acquire auto loan portfolio from AI Causa LLC for $3.3 million.",agreement,False,3.3,for-pattern,
1835201694.0,2023,2023-04-21,AI CROSS Inc.,"Customer success support tool business of Subscore, Inc",Target,"AI CROSS Inc. (TSE:4476) agreed to acquire Customer success support tool business of Subscore, Inc.",agreement,False,,none,
1857022829.0,2023,2023-09-21,,,Transaction,"An unknown buyer agreed to acquire 2.94% stake in Puzzle AI Co., Ltd. for KRW 2.5 billion.",agreement,False,,none,
2030888.0,1995,1995-12-21,Permira Advisers Ltd.,AI Cambridge Limited,Target,Announced Merger/Acquisition Transaction - Target: Ai Cambridge Ltd.; Buyer(s): Permira Advisers Ltd.; Seller(s): Meggitt plc,other,False,,none,
1911489985.0,2024,2024-11-14,Healwell AI Inc.,Mutuo Health Solutions Inc.,Target,Healwell AI Inc. (TSX:AIDX) signed as agreement to acquire 51.1% stake in Mutuo Health Solutions Inc. for CAD 5.5 million.,other,False,,none,
1830945089.0,2023,2023-03-20,"SeekOne's Technologies Co., Ltd.","SeekOne's Technologies Co., Ltd.",Buyer,"SeekOne’s Technologies Co., Ltd. agreed to acquire HYOUMAN BOX Business from AI CROSS Inc.",agreement,False,,none,
609562774.0,2019,2019-03-30,Sevenseas International company,Sevenseas International company,Buyer,Sevenseas International company agreed to acquire 25% stake in EM AND AI Joint Stock Company for $0.13 million.,agreement,False,0.13,for-pattern,
1878753540.0,2024,2024-04-22,Intrusion Inc.,Intrusion Inc.,Buyer,Intrusion Inc. (NasdaqCM:INTZ) agreed to acquire an unknown minority stake in Klever AI.,agreement,False,,none,025302
571394796.0,2018,2018-06-20,Microsoft Corporation,,Transaction,Microsoft Corporation (NasdaqGS:MSFT) entered into an agreement to acquire Bonsai AI.,agreement,False,,none,
600198045.0,2019,2019-01-29,For The Earth Corp.,,Transaction,For The Earth Corp. (OTCPK:FTEG) signed a letter of intent to acquire CBD Vending Machine Division of Vliso AI Inc.,letter_of_intent,False,,none,
715546365.0,2021,2021-05-20,"Amalgam Rx, Inc.","Geetha, LLC",Seller,"Amalgam Rx, Inc. agreed to acquire Assets of Geetha, LLC.",agreement,False,,none,
1877249411.0,2024,2024-04-04,Shield AI Inc.,"Sentient Pty Ltd, Inc.",Target,"Shield AI Inc. entered into agreement to acquire Sentient Pty Ltd, Inc.",other,False,,none,
3809643.0,2001,2001-08-15,AI-Asia,AI-Asia,Buyer,"AI-Asia, a subsidiary of Hartcourt Companies, signed a memorandum of understanding to acquire Renew Logistics.",other,False,,none,
600066140.0,2019,2019-01-25,"AI,Inc.","Secual, Inc.",Target,"AI,Inc. (TSE:4388) agreed to acquire Secual, Inc.",agreement,False,,none,
1849634358.0,2023,2023-06-12,Prevas AB,Unibap Space Solutions AB (publ),Seller,Prevas AB (OM:PREV B) signed a letter of intent to acquire Unibap's industrial business in robotics and AI.,letter_of_intent,False,,none,323838
133686896.0,2007,2007-08-21,Eurazeo SE,L'Air Liquide S.A.,Target,Eurazeo acquired 3.4% stake in L'Air Liquide SA.,other,False,,none,101202
1886605054.0,2024,2024-07-02,"Guardforce AI Co., Limited; Guardforce AI Robot Service (Shenzhen) Co., Limited","InnoAI Robot Service (Shenzhen) Co., Limited",Target,"Guardforce AI Robot Service (Shenzhen) Co., Limited acquired InnoAI Robot Service (Shenzhen) Co., Limited.",other,False,,none,
1985558770.0,2026,2026-02-18,"Epic Games, Inc.","Epic Games, Inc.",Buyer,"Epic Games, Inc. agreed to acquire Meshcapade GmbH.",agreement,False,,none,
1960836561.0,2025,2025-09-16,De-Identification Inc.,De-Identification Inc.,Buyer,D-ID AI Video agreed to acquire Simpleshow Usa Corp.,agreement,False,,none,
1860155617.0,2023,2023-10-26,"Scenera, Inc.",TnM AI Co. Ltd.,Target,"Scenera, Inc. entered into an agreement to acquire TnM AI Co. Ltd.",agreement,False,,none,
1862428794.0,2022,2022-06-06,The Hoffmann Family of Companies,,Transaction,The Hoffmann Family of Companies agreed to acquire Schulte’s Bakery from AI and Alice Schulte Wehrle.,agreement,False,,none,
1817021037.0,2022,2022-12-01,Wipro Infrastructure Engineering Limited,Wipro Infrastructure Engineering Limited,Buyer,Wipro Infrastructure Engineering Limited entered into an agreement to acquire Linecraft AI Limited.,agreement,False,,none,
2000458643.0,2026,2026-05-12,Staynex Pte. Ltd.,,Transaction,Staynex Pte. Ltd. agreed to acquire Helix for an undisclosed amount,agreement,False,,none,
1903348839.0,2024,2024-11-07,Crowd Ltd.,"Noble Artificial Intelligence, Inc.",Target,"Denver Crowd Ltd. agreed to acquire Noble Artificial Intelligence, Inc..",agreement,False,,none,
1939733855.0,2025,2025-04-15,CharliAI Inc.,,Transaction,CharliAI Inc. entered into an agreement to acquire Sums Capital.,agreement,False,,none,
1930717890.0,2025,2025-02-07,Mortgage Service Japan Limited,"AI Inspection Center Co., Ltd.",Target,"Mortgage Service Japan Limited (TSE:7192) agreed to acquire AI Inspection Center Co., Ltd.",agreement,False,,none,
588247479.0,2018,2018-09-27,"AI Engineers, Inc.","AI Engineers, Inc.",Buyer,AI Engineers Inc. acquired Dolph Rotfeld Engineering P.C.,other,False,,none,
3246490.0,2006,2006-08-10,L'Air Liquide S.A.,Aiolos System AB,Seller,L'Air Liquide SA (ENXTPA: AI) agreed to acquire Aiolos Medical AB from Aiolos System.,agreement,False,,none,
1893412760.0,2024,2024-08-09,Vector8 AG,Vector8 AG,Buyer,Vector8 AG agreed to acquire AI team of wefox Germany GmbH from wefox Germany GmbH.,agreement,False,,none,
1872813006.0,2024,2024-02-20,Artificial Intelligence Finance LTD,,Transaction,Artificial Intelligence Finance LTD acquired Lunar Technologies Limited.,other,False,,none,
2022937.0,1990,1990-06-30,Trinzic Corp.,Warburg Pincus LLC,Seller,Announced Merger/Acquisition Transaction - Target: AI Corporation; Buyer(s): Trinzic Corp.,other,False,,none,
715371332.0,2021,2021-05-19,Unbounce Marketing Solutions Inc.,,Transaction,Unbounce Marketing Solutions Inc. signed an agreement to acquire Snazzy AI.,other,False,,none,
695788852.0,2020,2020-11-12,KMS lighthouse LTD,KMS lighthouse LTD,Buyer,KMS lighthouse agreed to acquire Reps AI.,agreement,False,,none,
1823347702.0,2023,2023-01-24,"Clovers AI, Inc.","Clovers AI, Inc.",Buyer,"Clovers AI, Inc. entered into a definitive agreement to acquire TalVista.",definitive_agreement,False,,none,
2060747.0,2001,2001-08-21,AI-Asia,AI-Asia,Buyer,Announced Merger/Acquisition Transaction - Target: V2 Technology Inc.; Buyer(s): AI-Asia,definitive_agreement,False,,none,
2000032095.0,2026,2026-05-11,"Rialtic, Inc.","Rialtic, Inc.",Buyer,"Rialtic, Inc. signed a definitive agreement to acquire Exponential AI.",definitive_agreement,False,,none,
1761449632.0,2021,2021-12-14,ZF Friedrichshafen AG,"Apex.AI, Inc.",Target,"ZF Friedrichshafen AG agreed to acquire a 5% stake in Apex.AI, Inc.",agreement,False,,none,
1981300447.0,2026,2026-01-28,Apollo Health Software Inc.,,Transaction,Arya Health entered into a definitive agreement to acquire HippoAI.,definitive_agreement,False,,none,
